|           Mass|          Lum|
|         double|       double|
|               |             |
|           null|         null|
  0.479846534027 1.28685787096 
  0.469625822296 1.92844056741 
   0.45962281131  2.5684601426 
  0.449832864052 3.20923217718 
  0.439752848637   3.849005276 
  0.429898709806 4.48222443523 
  0.419789427009 5.11804194322 
  0.409917869045 5.75854738081 
  0.399825122281 6.39487629801 
  0.389980872949 7.02057508489 
  0.379948215802 7.65716981756 
  0.369754429895 8.28338183662 
  0.359834137235 8.91688922201 
  0.349783414247 9.55180281707 
  0.339628351408 10.1651168554 
   0.32976811473 10.7824369538 
  0.319831518367 11.3998465186 
  0.309843030896 12.0131971938 
  0.299826543945  12.618151358 
  0.289805283695 13.2318820722 
  0.279801728915 13.8527588201 
  0.269837535833 14.4553446085 
   0.25993347015 15.0594596207 
    0.2498260925 15.6631493722 
  0.239839803585 16.2643815266 
  0.229991930395 16.8886920604 
  0.219799934696 17.5082703174 
  0.209821696275 18.1208778082 
  0.199843016457 18.7242306797 
  0.189908020562 19.2528497388 
  0.179854479876 19.7963926746 
  0.169947570563 20.3552808152 
  0.159860128407  20.895698775 
  0.149861120817  21.415364086 
  0.139852196373 21.8761831407 
  0.129921522831 22.3103509083 
  0.119878184596 22.7159034554 
  0.109986297541 23.1667368128 
             0.1 23.5878565504 
  0.089997880869 23.8598187816 
 0.0799928520103 24.0954236277 
 0.0699810275348 24.3732379835 
 0.0599861765105 24.6139126104 
 0.0499826062246 24.8569637897 
 0.0399825122281 25.0613387846 
 0.0299826543945 25.2673941592 
 0.0199843016457 25.4751437298 
            0.01 25.6425725643 
