|         Mass|          Lum|
|       double|       double|
|             |             |
|         null|         null|
 649.381631576 55729.8909769 
 635.549829136 56835.9396053 
 621.308201663 57963.9395338 
 607.385705663 59114.3264213 
 593.102727545 60188.8933675 
 579.155620789 61383.4380147 
 564.896005732 62499.2523618 
 550.987482186 63739.6497704 
 536.812765209 64898.2948055 
 523.002707335 66078.0014298 
 508.970854031  67279.152496 
 494.754512295 68614.4146513 
 480.935254932 69861.6720673 
 466.972535328 71131.6018485 
 452.901685573 72424.6161279 
 438.757354723 73741.1345305 
 424.573374836 75081.5843088 
 410.382635657 76446.4004821 
 396.666201016 77708.6594076 
 382.540274663 77963.6013041 
 368.499589053 69519.2796178 
 354.170674395 70320.8199509 
 340.398932124 71015.2060278 
 326.422079794 71833.9940275 
  312.31052053 72543.3220094 
 298.132587131 73379.7288135 
 283.954026558 74104.3202226 
 270.143478771 74836.0666419 
 256.132428311 75698.9082323 
 242.023907126 76446.4004821 
  227.91640738 77201.2738776 
  213.90283245 77963.6013041 
 199.843016457 78733.4563668 
 185.652493837 79510.9133977 
 171.689641775 80427.6548306 
 157.522472406 81221.8412999 
 143.545039448 82023.8699989 
  129.48060632 82833.8183662 
 115.478198469 83651.7646048 
 101.369081598   84477.78769 
 87.2860583009 85311.9673771 
   73.22600726 86154.3842088 
 59.1760086657 86862.7491557 
 45.0342886455 87720.4792513 
 30.9141621337  88586.679041 
 16.6327694196 89461.4321592 
 9.40643799014 89902.0425779 
