|         Mass|          Lum|
|       double|       double|
|             |             |
|         null|         null|
 743.969477162 43.5202441298 
 742.285310502 91.5362617123 
 740.604956387  139.43802517 
 738.091554862 187.242306797 
 736.420694394 235.107239811 
 733.090312165 302.549602069 
 730.602413195 457.867362092 
 727.298343508  720.69662675 
 724.009216116 1106.87028439 
 720.734963443 1688.86920604 
 716.662962725 2589.57812922 
 712.613967953  3316.0867937 
 708.587849149 3370.84097606 
 703.786520936 4770.02467795 
 699.810275348 6564.65563111 
 694.281244186 9350.59528847 
 689.576856256 13016.9502825 
 684.128676854 18091.2258056 
 678.723542197 25475.1437298 
 672.598517155 35405.8798448 
 666.528766359 46238.8593806 
