|         Mass|          Lum|
|       double|       double|
|             |             |
|         null|         null|
 1594.98243805 74.4692946565 
 1591.37178421  176.23338924 
 1587.76930402 274.684131156 
 1584.17497898 399.020981519 
 1578.79874193 763.213078188 
 1573.44075029 1496.11314298 
 1566.32503619 2852.27919511 
 1559.24150214 4330.69511674 
  1552.1900026 5872.83494391 
 1543.42045606 9049.29006458 
 1534.70045561   15010.21501 
 1526.02972133 25308.8080936 
 1515.68947973 41706.0583509 
 1505.41930268 62396.9820406 
 1495.21871545 89168.8922201 
 1483.40535522 118180.610855 
 1476.69681638 136724.509082 
