|         Mass|          Lum|
|       double|       double|
|             |             |
|         null|         null|
 371.855334201 17.0275515922 
 371.013543811 37.8648404219 
 369.754429895 61.8881352069 
 368.499589053 88.2969995549 
 366.833089873 116.642368585 
 365.588163223 146.699822201 
  363.93483065 178.265317221 
 362.288975092 212.059648392 
 360.242118701 274.684131156 
  358.61296303  365.24888993 
 356.586875332 492.884745226 
 354.170674395 669.494169895 
 352.169684692 894.614321592 
 349.783414247 1207.23639176 
 347.413312957 1621.11968071 
 344.668484678 2079.32888372 
 342.333041696 2628.02901917 
 339.628351408 2401.66313081 
 336.563433178 2838.30015866 
 333.526173782 3670.47793239 
 330.516323615 4707.93789793 
 327.533635329 5969.80534774 
 324.210272828 7607.17362414 
 320.920631256 9773.33250077 
 317.304607154  12291.812637 
 314.085034814  15358.338631 
 310.194332234 19189.8926929 
 308.092483041 21876.1831407 
